id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C0219,Guillet,Danielle,danielleguillet,14/03/2003,Homme,CAS,+33 (0)2 78 55 90 98,08/06/2022,Email
C0220,Guyon,Colette,colette.guyon@gmail.com,09/03/1947,F,fes,382109155,09/01/2026,Email
C0221,Besson,Noï¿½ï,noï¿½ï¿½mi.besson@gmail,23/11/1995,femme,Fï¿½,+33 (0)4 30 10 74 59,16/11/2023,SEO
C0222,Leroux,Inï¿½,inï¿½ï¿½s.leroux@gmail,08/03/1987,0,RABAT,+33 (0)5 34 71 73 49,29/03/2024,Social
C0223,David,Jean,jean.david@gmail.com,14/05/1967,1,MRK,04 23 98 08 70,23/05/2022,Referral
C0224,Gautier,Laurent,laurentgautier,24/06/1961,f,FES,+33 5 90 06 02 90,21/01/2023,Direct
C0225,Marchand,Capucine,capucine@,14/10/1992,H,fes,+33 (0)3 26 24 17 66,07/12/2025,SEO
C0226,Pelletier,Michelle,michelle.pelletier@gmail.com,1884-07-02,F,Fez,+33 5 87 57 59 83,29/09/2025,SEO
C0227,Bousquet,Roger,rogerbousquet,20/08/1946,femme,CAS,323894743,01/03/2026,Direct
C0228,Devaux,Margot,margot.devaux@gmail.com,04/01/1987,F,marrakech,04 98 69 83 92,16/04/2023,Direct
C0229,Bï¿½ï¿,Catherine,catherine@,03/11/2006,1,FES,04 22 29 63 52,03/07/2022,Direct
C0230,Monnier,Adï¿½ï,adï¿½ï¿½le.monnier@gmail,16/05/1982,1,RBA,+33 (0)5 35 93 23 53,30/04/2022,Direct
C0231,Charpentier,Aurore,aurore@,15/11/1949,1,Tanger,01 88 56 13 14,28/07/2022,Direct
C0232,Teixeira,Gabrielle,gabrielle@,10/06/1947,Homme,fes,02 99 36 17 91,03/05/2025,Email
C0233,Morvan,Sylvie,sylvie.morvan@gmail.com,17/08/1966,F,FES,+33 2 28 75 45 63,10/12/2024,Referral
C0234,ýýtienne,Philippe,philippeï¿½ï¿½ti,23/01/1978,f,MRK,01 43 38 19 11,14/08/2022,SEO
C0235,Pascal,Jules,julespascal,12/11/1950,H,MRK,+33 (0)4 98 18 92 33,18/10/2024,Referral
C0236,Chauvet,Franï¿½ï¿,franï¿½ï¿½,13/02/1947,0,Casablanca,487472297,18/03/2023,Referral
C0237,Boulay,Charles,charlesboulay,20/04/1974,H,casablanca,139006136,30/08/2024,SEO
C0238,Dupont,Margot,margot.dupont@gmail.com,20/02/1988,femme,TANGER,140969382,16/02/2023,Social
C0239,Lecoq,ýýric,ýýriclecoq,19/09/1980,Male,MARRAKECH,01 41 24 69 88,14/05/2022,Social
C0240,Perrot,Vincent,vincent@,02/12/1979,Femme,RABAT,04 67 32 55 28,20/04/2023,Direct
C0241,Meyer,Odette,odette@,12/09/1994,F,RBA,+33 4 70 74 63 14,25/10/2025,Social
C0242,Thierry,Aurï¿½ï¿,aurï¿½ï¿½lie.thierry@gmail,06/09/1984,Homme,MRK,+33 (0)3 84 00 84 93,26/02/2023,Social
C0243,Guibert,Thï¿½ï¿½op,thï¿½ï¿½ophilegui,23/10/1973,F,RABAT,01 34 94 26 87,11/07/2024,Email
C0244,Dubois,Anne,anne.dubois@gmail.com,24/07/1955,femme,Tnja,+33 (0)2 90 06 03 47,17/03/2026,Social
C0245,Duhamel,Margot,margot.duhamel@gmail.com,01/01/1989,Homme,TNG,+33 5 31 80 37 09,19/02/2023,Email
C0246,Chrï¿½ï¿½,Josette,josettechrï¿½ï¿½,09/11/1984,F,casablanca,+33 (0)3 76 03 72 03,18/12/2025,Social
C0247,Camus,Tristan,tristan.camus@gmail.com,29/03/1994,m,marrakech,+33 4 81 08 43 93,14/01/2025,Referral
C0248,Delaunay,Clï¿½ï¿½m,clï¿½ï¿½mence.delaunay@gmail,10/10/1961,homme,Casablanca,164526775,09/08/2023,Direct
C0249,Nicolas,Constance,constance.nicolas@gmail.com,03/07/1979,homme,Casablanca,02 49 88 74 81,06/07/2025,Direct
C0250,Salmon,Grï¿½ï¿½g,grï¿½ï¿½goiresa,28/04/1968,Femme,CAS,442768041,28/12/2025,SEO
C0251,Allard,Maryse,maryse@,05/05/1978,1,Casa,438528350,27/05/2022,Social
C0252,Weiss,Marianne,marianne.weiss@gmail.com,08/07/1976,Male,Fez,06 33 32 18 47,24/08/2022,Email
C0253,Fernandez,Alfred,alfred.fernandez@gmail.com,14/06/2006,Homme,TNG,423124465,07/06/2024,Referral
C0254,Schneider,Jeannine,jeannine@,18/02/2007,Femme,fes,554332799,15/02/2024,SEO
C0255,Martineau,Renï¿,renï¿½ï¿½.martineau@gmail,06/07/1960,Female,CASA,469324079,16/12/2024,Email
C0256,Martel,Suzanne,suzanne.martel@gmail.com,23/09/1988,H,marrakech,339524154,21/11/2023,Direct
C0257,Gilbert,Catherine,catherinegilbert,17/07/1995,homme,MRK,+33 (0)4 58 03 25 07,28/07/2024,Social
C0258,Colin,ýýlodie,ýýlodie.colin@gmail.com,17/02/1979,m,FES,+33 4 80 78 76 96,27/11/2023,Social
C0259,Fabre,Sylvie,sylviefabre,03/06/1994,F,RBA,+33 1 75 84 31 32,19/06/2024,SEO
C0260,Huet,Gabriel,gabriel.huet@gmail.com,24/01/1962,Male,rabat,+33 2 57 52 57 08,07/05/2024,Email
C0261,Bourgeois,Xavier,xavier.bourgeois@gmail.com,16/11/1954,Male,FES,07 33 31 02 34,26/06/2024,Email
C0262,Lï¿½ï,Daniel,daniel.lï¿½ï¿½vy@gmail,22/05/1968,1,marrakech,+33 5 63 13 00 97,07/09/2023,Direct
C0263,Richard,Zacharie,zacharie@,22/06/1955,F,RABAT,+33 7 42 77 43 08,24/03/2026,Social
C0264,Paris,Aurï¿½ï¿,aurï¿½ï¿½lie.paris@gmail,13/04/1983,F,Marrakech,03 61 97 10 59,06/03/2025,SEO
C0265,Ledoux,Alain,alain@,03/01/1975,H,Tanger,677570954,30/08/2025,Social
C0266,Valentin,Alain,alain.valentin@gmail.com,17/10/1984,Male,MARRAKECH,+33 1 58 09 48 94,28/03/2024,Referral
C0267,Labbï¿,Agathe,agathelabbï¿,27/03/1991,f,Tnja,381704572,19/12/2022,Referral
C0268,Baudry,Denise,denisebaudry,26/03/1955,Female,Fï¿½,+33 3 27 99 30 98,16/01/2026,SEO
C0269,Foucher,Bernadette,bernadettefoucher,13/08/1947,H,Rabat,01 49 54 76 54,22/07/2025,Direct
C0270,Blondel,Lucy,lucy.blondel@gmail.com,14/08/1963,m,Tnja,582808984,11/06/2025,Direct
C0271,Coulon,Philippine,philippine.coulon@gmail.com,18/10/1948,1,RABAT,+33 (0)4 70 68 36 86,09/10/2022,Direct
C0272,Vallet,Alexandria,alexandria.vallet@gmail.com,19/06/2002,femme,Fez,02 99 55 82 92,20/03/2023,Referral
C0273,Leclercq,Jacques,jacques.leclercq@gmail.com,20/11/1996,H,Rabat,+33 (0)4 86 80 84 36,03/03/2025,Social
C0274,Marï¿½ï¿½,Benjamin,benjamin.marï¿½ï¿½chal@gmail,12/08/1955,femme,Tanger,+33 2 52 16 39 61,08/05/2024,Referral
C0275,Neveu,Lorraine,lorraineneveu,02/09/1997,1,MARRAKECH,325759716,31/07/2024,Social
C0276,Moulin,ýýlisabeth,ýýlisabeth.moulin@gmail.com,24/10/1995,Male,Casablanca,02 28 55 59 63,22/10/2024,SEO
C0277,Lucas,Marie,marie.lucas@gmail.com,06/12/1968,H,Casablanca,+33 (0)5 19 38 12 20,30/09/2025,Referral
C0278,Carpentier,Pï¿½ï¿½nï¿,pï¿½ï¿½nï¿½ï¿½lope.carpentier@g,10/11/1999,femme,Casablanca,02 61 02 87 25,07/03/2023,Social
C0279,Riou,ýýlise,ýýlise.riou@gmail.com,12/11/2005,0,Casa,+33 1 72 32 47 48,12/04/2025,Referral
C0280,Bourdon,Bernadette,bernadette.bourdon@gmail.com,13/11/2000,Homme,MRK,02 85 15 04 91,29/01/2026,Referral
C0281,Bertin,Alfred,alfred.bertin@gmail.com,12/04/1947,f,FES,177439052,01/06/2025,Referral
C0282,Guibert,Marthe,marthe.guibert@gmail.com,15/08/1946,Homme,Fez,04 77 34 22 00,27/08/2022,Direct
C0283,Hebert,Michel,michel@,01/09/1986,0,RABAT,238785374,09/02/2023,Social
C0284,Humbert,Margot,margot@,28/12/1949,Homme,fes,01 43 12 07 74,20/10/2023,Social
C0285,Voisin,Margot,margotvoisin,03/08/1946,femme,Tnja,+33 (0)4 79 55 19 46,24/03/2026,Social
C0286,Petit,Alphonse,alphonsepetit,31/10/1992,Homme,CAS,+33 2 85 07 33 37,19/09/2025,Direct
C0287,Paris,Thï¿½ï¿½r,thï¿½ï¿½rï¿½ï¿½se.paris@g,31/03/1981,m,Tnja,497868753,14/12/2022,Referral
C0288,Moreau,Claude,claude@,14/04/1971,H,Tanger,+33 3 72 08 82 88,16/09/2022,Referral
C0289,Guichard,Louise,louise.guichard@gmail.com,15/11/2006,Femme,fes,03 22 63 98 10,08/08/2025,SEO
C0290,Neveu,Victor,victor.neveu@gmail.com,03/05/1959,0,Casablanca,+33 (0)2 43 82 57 83,03/12/2024,Social
C0291,Philippe,Jacqueline,jacquelinephilippe,21/06/1951,Femme,Casa,450682473,26/08/2022,Referral
C0292,Pineau,ýýlisabeth,ýýlisabeth.pineau@gmail.com,07/04/1997,F,RBA,02 56 10 57 34,30/10/2025,Direct
C0293,Dos Santos,Gï¿½ï¿½,gï¿½ï¿½rard.dos santos@gmail,12/10/1985,Homme,FES,+33 3 81 23 21 46,19/11/2022,SEO
C0294,Riou,Olivier,olivier@,10/08/1992,Homme,casablanca,+33 (0)5 87 66 59 54,30/05/2024,Referral
C0295,Dufour,Gilbert,gilbert@,07/05/1978,1,FES,+33 1 79 62 58 80,14/12/2025,Direct
C0296,Joubert,Renï¿,renï¿½,31/01/1994,Femme,CASA,411368211,23/02/2024,Direct
C0297,Girard,Nathalie,nathaliegirard,24/10/2001,0,fes,+33 7 43 75 38 57,01/02/2023,Referral
C0298,Besnard,Margaux,margauxbesnard,06/08/1985,H,Casa,03 87 52 93 50,15/06/2023,SEO
C0299,Fernandes,Honorï¿,honorï¿½ï¿½.fernandes@gmail,11/12/1958,Male,TANGER,180745068,16/08/2025,Social
C0300,Baudry,Maggie,maggie.baudry@gmail.com,04/12/1981,Femme,Casa,+33 (0)4 99 47 82 67,08/05/2022,Referral
C0301,Pierre,Renï¿½,renï¿½ï¿½epi,16/06/1961,H,Fï¿½,356818428,14/09/2025,SEO
C0302,Fournier,Paulette,paulette.fournier@gmail.com,21/06/1958,f,MRK,+33 (0)1 77 98 11 19,01/03/2025,Direct
C0303,Allard,Christiane,christiane.allard@gmail.com,27/07/1966,1,Tanger,+33 5 62 68 40 03,15/11/2022,Referral
C0304,Dias,Alain,alain.dias@gmail.com,25/06/2000,f,RBA,362625514,17/11/2024,Direct
C0305,Fabre,Valentine,valentinefabre,02/01/1957,Homme,marrakech,179258497,30/11/2025,SEO
C0306,Thibault,Lucy,lucy.thibault@gmail.com,21/11/1968,femme,TANGER,02 50 21 91 36,04/07/2022,SEO
C0307,Lemoine,Capucine,capucine.lemoine@gmail.com,03/03/1946,femme,Casablanca,637002753,09/09/2024,Email
C0308,Morel,Adï¿½ï,adï¿½ï¿,13/04/1964,1,Tnja,153588352,03/04/2026,Referral
C0309,Blanc,Robert,robertblanc,22/08/1952,Male,Rabat,480041313,29/12/2025,Referral
C0310,Delaunay,Sabine,sabine@,04/08/1979,f,tanger,04 68 16 72 07,01/09/2022,Referral
C0311,Maillot,Franï¿½ï¿,franï¿½ï¿½ois.maillot@gmail,19/04/1952,0,Fï¿½,+33 3 90 81 61 97,28/03/2023,Referral
C0312,Legendre,Susanne,susannelegendre,21/06/1954,Female,MRK,+33 4 22 12 22 60,15/11/2025,SEO
C0313,Marchal,Lucie,lucie@,22/03/1964,homme,Rabat,155211449,12/06/2025,SEO
C0314,Leroy,Thierry,thierry.leroy@gmail.com,12/02/1975,f,MARRAKECH,03 44 45 28 08,09/12/2024,Direct
C0315,Cousin,Philippe,philippecousin,06/06/1983,femme,CAS,+33 4 87 18 05 99,20/01/2026,Referral
C0316,Arnaud,Odette,odettearnaud,11/06/2006,0,Tnja,+33 (0)5 94 96 00 07,25/06/2025,SEO
C0317,Lecomte,Manon,manon.lecomte@gmail.com,20/01/1982,Male,CASA,252725914,25/12/2022,Email
C0318,Petitjean,Claude,claude.petitjean@gmail.com,10/05/1979,femme,Tanger,+33 (0)8 05 44 98 73,05/08/2025,Email
C0319,Jacquot,Adrien,adrien.jacquot@gmail.com,15/05/1966,homme,Casablanca,03 20 89 05 45,23/11/2024,Referral
C0320,Samson,Nicole,nicole@,23/12/1996,m,Fï¿½,+33 3 52 14 30 27,03/05/2025,SEO
C0321,Briand,ýýlisabeth,ýýlisabeth@,11/12/2003,f,MRK,+33 (0)7 93 91 67 41,05/09/2023,Direct
C0322,Rousseau,Lucy,lucy.rousseau@gmail.com,22/11/1951,Male,marrakech,+33 (0)4 84 79 76 14,18/01/2026,Social
C0323,Vaillant,Lï¿½ï,lï¿½ï¿½on.vaillant@gmail,02/07/1965,0,RBA,+33 (0)5 62 14 62 21,13/07/2025,Direct
C0324,Albert,Bernadette,bernadette.albert@gmail.com,14/06/1951,f,FES,+33 3 44 66 65 13,26/02/2026,Social
C0325,Roux,Bernard,bernardroux,01/11/1954,f,marrakech,328083859,20/12/2025,SEO
C0326,Blin,Henriette,henrietteblin,24/05/1968,femme,RABAT,04 90 41 17 93,20/01/2023,Referral
C0327,Bourdon,ýýric,ýýric.bourdon@gmail.com,24/05/1950,homme,RBA,581886807,06/09/2025,Direct
C0328,Jean,Frï¿½ï¿½dï,frï¿½ï¿½dï¿½ï¿½ric.jean@g,13/03/1973,Homme,RABAT,03 65 09 53 00,28/10/2022,Direct
C0329,Valentin,Laurent,laurent.valentin@gmail.com,22/01/1970,H,Tnja,362378531,01/04/2023,Social
C0330,Texier,Thierry,thierry@,12/11/1947,Female,tanger ,03 39 54 81 82,27/01/2023,Email
C0331,Jean,Capucine,capucine.jean@gmail.com,24/01/2005,Male,Fez,323076375,12/09/2023,Email
C0332,Normand,Constance,constance.normand@gmail.com,09/09/1951,homme,Fez,+33 (0)7 54 29 14 66,28/02/2024,Direct
C0333,Pires,Dominique,dominique@,18/06/1978,Homme,Fez,06 36 93 65 68,01/11/2025,Referral
C0334,Lï¿½ï,Colette,colette@,30/07/1981,Male,Tanger,03 68 64 69 43,09/04/2025,Social
C0335,Charles,William,william@,25/08/1997,Femme,Tnja,+33 3 54 05 43 52,02/05/2023,Direct
C0336,Boyer,ýýmile,ýýmile.boyer@gmail.com,17/11/1976,0,Tanger,04 73 88 20 56,13/07/2024,Referral
C0337,Durand,Andrï¿½,andrï¿½ï,11/06/1974,Femme,marrakech,+33 2 14 65 92 17,25/05/2022,Referral
C0338,Bodin,Olivier,olivier@,14/07/1961,homme,CAS,02 14 29 01 62,10/03/2025,Direct
C0339,Gimenez,Louis,louis.gimenez@gmail.com,17/12/1954,Homme,tanger ,04 97 60 99 87,03/04/2025,Direct
C0340,Boulanger,Alice,alice.boulanger@gmail.com,04/02/1965,femme,MARRAKECH,+33 (0)2 46 31 48 54,08/07/2025,Direct
C0341,Raymond,Claude,claude.raymond@gmail.com,24/02/1974,Male,TNG,02 72 61 72 39,25/03/2026,Email
C0342,Leblanc,Andrï¿,andrï¿½ï¿½.leblanc@gmail,04/08/1996,H,casablanca,+33 (0)6 52 09 02 86,14/09/2023,Referral
C0343,Leclerc,Rï¿½ï,rï¿½ï¿½mylec,22/01/2006,Female,fes,+33 3 88 88 58 34,11/06/2023,Direct
C0344,Goncalves,Claire,clairegoncalves,15/04/2004,homme,tanger ,742147966,25/01/2026,Direct
C0345,Dumont,Martine,martine.dumont@gmail.com,05/02/1954,Female,casablanca,01 79 70 38 86,20/08/2024,SEO
C0346,Brunet,Margot,margot@,15/10/1968,Homme,Tnja,+33 (0)3 21 88 84 59,11/10/2025,Direct
C0347,Besson,Noï¿½,noï¿½ï¿½l.besson@gmail,20/07/1964,F,RABAT,06 32 28 76 74,30/05/2022,Direct
C0348,Potier,Anastasie,anastasie@,05/11/2005,femme,TNG,05 47 75 97 02,14/12/2022,Email
C0349,Sanchez,Noï¿½,noï¿½ï,02/09/1989,Homme,Marrakech,+33 2 21 53 18 54,19/03/2025,Email
C0350,Morin,Zoï¿,zoï¿½ï¿½.morin@gmail,28/11/1956,H,CAS,+33 1 55 86 08 91,28/12/2022,Referral
C0351,Hoarau,Guillaume,guillaume.hoarau@gmail.com,13/07/1953,0,MARRAKECH,+33 2 69 52 10 03,02/12/2022,Referral
C0352,Gilbert,Sylvie,sylvie.gilbert@gmail.com,25/11/1949,Femme,marrakech,+33 2 40 17 63 51,04/11/2022,Email
C0353,Dupont,Catherine,catherinedupont,03/02/1979,f,Marrakech,+33 3 58 98 81 89,14/10/2023,Social
C0354,Jacquet,Nath,nathjacquet,14/02/2002,Female,MARRAKECH,04 86 63 88 82,08/02/2023,Direct
C0355,Marchand,Bertrand,bertrandmarchand,12/01/1991,1,Casablanca,02 98 42 27 74,21/12/2022,Email
C0356,Morel,Julie,julie.morel@gmail.com,15/06/1953,homme,MRK,03 21 87 54 43,27/05/2024,Direct
C0357,Chauvet,Claire,claire@,15/05/1968,Homme,Marrakech,+33 3 89 86 01 09,25/06/2023,Email
C0358,Bertin,Frï¿½ï¿½dï,frï¿½ï¿½dï¿,12/02/2007,F,tanger ,05 33 31 36 51,18/04/2024,Direct
C0359,Boutin,Victoire,victoire.boutin@gmail.com,14/12/1946,homme,CAS,06 19 40 17 59,23/12/2023,SEO
C0360,Labbï¿,Hortense,hortenselabbï¿,29/05/1987,Male,tanger,05 55 01 42 62,17/07/2022,Email
C0361,Adam,Odette,odette@,30/12/2003,1,fes,+33 4 82 16 43 19,20/09/2022,SEO
C0362,Alexandre,Marie,marie@,16/12/2002,Homme,RBA,+33 (0)2 28 47 11 37,16/04/2025,Email
C0363,Barre,Matthieu,matthieu.barre@gmail.com,19/04/1988,1,MRK,+33 4 85 46 04 03,13/03/2025,Direct
C0364,Delaunay,ýýmilie,ýýmilie.delaunay@gmail.com,10/03/1998,1,rabat,+33 (0)4 32 37 09 89,23/07/2022,Email
C0365,Guillot,Michï¿½ï,michï¿½ï¿½le.guillot@gmail,15/03/1977,H,Fez,649167508,10/02/2024,Direct
C0366,Thomas,Olivier,olivierthomas,06/09/1971,homme,Fï¿½,+33 (0)3 82 93 54 54,25/09/2024,Email
C0367,Barre,Renï¿,renï¿½ï¿½.barre@gmail,1890-08-14,F,Fez,+33 (0)4 86 82 74 29,11/02/2026,SEO
C0368,Olivier,Manon,manonolivier,18/08/1969,0,Rabat,01 46 71 58 77,03/02/2023,Social
C0369,Parent,Claude,claudeparent,22/01/2007,Femme,RBA,+33 (0)4 11 13 48 76,27/04/2025,Social
C0370,Thibault,Dorothï¿½,dorothï¿½ï,09/11/1988,m,FES,+33 (0)6 38 74 68 15,17/10/2023,Direct
C0371,Weiss,Madeleine,madeleine.weiss@gmail.com,1893-06-22,femme,tanger,+33 5 54 97 50 09,10/04/2025,Direct
C0372,Louis,Alain,alain.louis@gmail.com,28/07/1968,Homme,CAS,05 87 05 97 68,12/09/2022,Email
C0373,Marie,Inï¿½,inï¿½ï¿½s.marie@gmail,24/09/2006,m,TNG,423295134,01/09/2025,Email
C0374,Techer,Thï¿½ï¿½r,thï¿½ï¿½rï¿½ï¿½se.techer@g,06/05/1968,m,Fï¿½,+33 6 73 60 52 40,19/02/2025,SEO
C0375,Alves,Margaux,margaux.alves@gmail.com,1886-11-08,f,marrakech,+33 (0)3 58 08 52 55,08/03/2025,Email
C0376,Gilbert,Noï¿½,noï¿½ï¿½l.gilbert@gmail,08/02/1997,f,fes,02 33 69 67 91,14/05/2022,SEO
C0377,Moreau,Jean,jean.moreau@gmail.com,28/12/1974,Femme,TNG,249999293,24/05/2025,Social
C0378,Godard,Camille,camille.godard@gmail.com,11/02/1974,H,Tnja,795425518,05/11/2024,Direct
C0379,Da Silva,Denise,denise.da silva@gmail.com,06/10/1974,F,casablanca,03 65 74 80 24,12/05/2022,Social
C0380,Adam,Gilles,gilles.adam@gmail.com,05/10/1991,H,tanger,+33 (0)3 63 57 67 82,27/11/2022,Email
C0381,Noï¿½,Thierry,thierrynoï¿½,20/10/1991,Homme,rabat,+33 (0)2 79 46 72 09,08/08/2022,Social
C0382,David,Roland,roland@,05/11/1946,Male,MRK,290990776,23/09/2024,Social
C0383,Meunier,Henriette,henriette@,04/12/1970,Femme,marrakech,695496808,26/02/2025,Social
C0384,Julien,Madeleine,madeleinejulien,26/10/1976,homme,Fï¿½,+33 (0)4 32 37 16 23,03/08/2025,SEO
C0385,Cousin,Vï¿½ï¿½ron,vï¿½ï¿½roni,29/03/1961,0,TNG,05 61 53 02 69,30/01/2024,Referral
C0386,Perrot,ýýmilie,ýýmilieperrot,1891-08-31,f,rabat,+33 (0)4 97 33 90 79,14/04/2023,SEO
C0387,Nguyen,Alexandre,alexandre.nguyen@gmail.com,29/10/1996,m,rabat,+33 (0)1 44 51 69 36,24/12/2023,Direct
C0388,Guyon,Sophie,sophie@,03/03/1991,Female,RABAT,586417591,09/03/2025,Referral
C0389,Guichard,Laurence,laurence@,25/05/2002,f,marrakech,05 49 71 76 77,26/11/2022,Referral
C0390,Pineau,Antoinette,antoinette.pineau@gmail.com,31/08/1982,femme,Casa,173274241,04/11/2022,SEO
C0391,Lucas,Sophie,sophie.lucas@gmail.com,15/11/1999,1,fes,+33 2 79 96 65 09,23/11/2022,Direct
C0392,Chevalier,Maryse,maryse.chevalier@gmail.com,05/08/1984,Female,Fï¿½,04 74 84 78 15,22/04/2024,Social
C0393,Parent,Charlotte,charlotte.parent@gmail.com,1876-08-18,Male,tanger ,+33 (0)4 44 22 90 56,21/06/2024,Direct
C0394,Hoarau,Alphonse,alphonse.hoarau@gmail.com,31/07/1983,Homme,MRK,+33 (0)1 46 34 25 51,01/11/2022,Email
C0395,Vaillant,ýýric,ýýric.vaillant@gmail.com,15/03/1956,Femme,TNG,244247773,22/07/2022,Email
C0396,Descamps,Jeannine,jeannine@,11/03/1999,F,TANGER,+33 1 48 88 87 63,08/07/2025,Direct
C0397,Dumont,Christophe,christophe@,02/05/1948,Homme,CAS,663922453,03/02/2024,Referral
C0398,Bernier,Gï¿½ï¿½,gï¿½ï¿½rard.bernier@gmail,31/07/1982,m,Casa,277420829,29/08/2025,SEO
C0399,Roche,Antoine,antoine.roche@gmail.com,07/10/1951,femme,TANGER,+33 5 40 08 59 42,09/07/2024,Social
C0400,Morin,Adï¿½ï,adï¿½ï¿½le.morin@gmail,17/05/1968,Homme,MARRAKECH,03 53 11 15 25,30/05/2025,Email
C0401,Arnaud,Richard,richard.arnaud@gmail.com,22/05/2005,f,Tnja,+33 3 59 34 19 89,19/05/2023,SEO
C0402,Grenier,Vï¿½ï¿½ron,vï¿½ï¿½ronique.grenier@gmail,15/06/1949,homme,Casa,+33 (0)3 53 75 87 59,11/01/2026,Direct
C0403,Gautier,Josï¿½ï¿½p,josï¿½ï¿½phine.gautier@gmail,01/06/1975,H,RBA,170507328,28/02/2025,Email
C0404,Weiss,Marc,marc.weiss@gmail.com,15/07/1978,homme,RBA,+33 5 49 98 44 35,02/08/2022,Direct
C0405,Berger,Richard,richard.berger@gmail.com,04/10/1959,m,marrakech,05 08 88 19 83,22/11/2023,SEO
C0406,Berger,Arthur,arthur.berger@gmail.com,1896-01-19,Homme,MRK,03 39 76 92 97,21/01/2026,Direct
C0407,Hervï¿,Roland,roland.hervï¿½ï¿½@gmail,01/03/1994,homme,tanger,04 80 57 97 01,21/08/2022,SEO
C0408,Da Costa,Timothï¿½,timothï¿½ï¿½e.da costa@gmail,07/07/1958,1,Rabat,+33 (0)4 37 09 40 53,21/09/2022,Referral
C0409,Jacob,Madeleine,madeleinejacob,30/06/1979,H,RABAT,+33 2 44 52 27 00,28/05/2022,Social
C0410,Pineau,Constance,constancepineau,20/03/1968,homme,Tnja,03 83 52 20 43,30/01/2023,Social
C0411,Henry,ýýlise,ýýlise.henry@gmail.com,24/05/1953,femme,RBA,473382486,10/11/2023,Email
C0412,Franï¿½ï¿,Clï¿½ï¿½m,clï¿½ï¿½mence.franï¿½ï¿½ois@g,04/02/1988,m,FES,155239561,17/04/2022,Social
C0413,Regnier,Andrï¿,andrï¿½,14/11/1962,1,tanger,03 22 13 51 16,15/01/2023,Email
C0414,Berger,Cï¿½ï¿½,cï¿½ï¿½linabe,26/12/1990,0,Tnja,+33 (0)3 62 80 69 96,06/10/2025,Direct
C0415,Boulay,Aimï¿,aimï¿½ï¿½.boulay@gmail,12/12/1956,Male,Tanger,+33 1 74 52 14 83,18/03/2026,Referral
C0416,Aubert,Sylvie,sylvie.aubert@gmail.com,20/05/1961,m,CAS,+33 (0)3 53 69 93 98,25/08/2023,Email
C0417,Evrard,Raymond,raymondevrard,14/10/1970,Femme,Marrakech,06 36 68 03 11,12/01/2025,Social
C0418,Regnier,Patricia,patricia.regnier@gmail.com,08/03/1956,m,Fez,+33 (0)7 60 32 22 11,22/03/2026,Social
C0419,Guillaume,Thibaut,thibaut.guillaume@gmail.com,03/04/1990,1,Tanger,582309416,13/09/2025,Direct
C0420,Hoareau,Yves,yves.hoareau@gmail.com,1893-07-15,f,Tnja,+33 7 96 54 68 89,18/06/2023,SEO
C0421,Picard,Patricia,patricia.picard@gmail.com,14/06/1974,Homme,fes,03 20 56 17 34,26/05/2022,Direct
C0422,Da Costa,Victor,victor.da costa@gmail.com,28/10/1961,Female,Casa,+33 2 33 84 38 46,02/01/2023,SEO
C0423,Lefebvre,Nathalie,nathalielefebvre,11/01/1980,0,fes,+33 2 56 91 45 86,09/11/2023,Email
C0424,Pascal,Antoine,antoine.pascal@gmail.com,09/05/1947,H,fes,450283961,14/01/2024,Social
C0425,Grï¿½ï¿½g,Honorï¿,honorï¿½ï¿½.grï¿½ï¿½goire@g,09/04/1956,f,Fez,02 85 45 50 32,18/09/2024,Direct
C0426,Sanchez,Amï¿½ï¿,amï¿½ï¿½lie.sanchez@gmail,17/04/1950,Male,fes,473564696,11/07/2023,Referral
C0427,Traore,ýýtienne,ýýtienne.traore@gmail.com,19/01/1963,F,FES,+33 (0)7 57 13 62 18,01/03/2023,Email
C0428,Launay,Marthe,marthe@,19/08/1982,Femme,MRK,02 18 69 70 52,26/12/2023,Email
C0429,Petitjean,Marcel,marcel@,10/06/1990,f,Casablanca,+33 (0)2 40 03 86 26,21/01/2024,Direct
C0430,Allard,David,david@,22/07/1970,m,rabat,+33 (0)3 10 71 68 89,03/08/2022,Social
C0431,Roussel,Michï¿½ï,michï¿½ï¿½le.roussel@gmail,18/05/2000,H,Marrakech,376723451,27/09/2024,Direct
C0432,Lï¿½ï¿½vï,Dominique,dominique.lï¿½ï¿½vï¿½ï¿½que@g,13/05/2001,H,casablanca,+33 (0)1 72 61 74 58,29/06/2025,Email
C0433,Antoine,Margot,margot@,04/07/1980,F,tanger ,258451130,12/03/2025,Referral
C0434,Peron,Suzanne,suzanne.peron@gmail.com,12/05/1983,homme,FES,+33 1 48 81 59 76,23/08/2023,SEO
C0435,Potier,ýýric,ýýric.potier@gmail.com,22/08/1960,H,marrakech,372885584,25/11/2025,Email
C0436,Martel,Franck,franck@,09/06/1996,Female,casablanca,498305334,26/02/2026,Email
C0437,Hubert,ýýlisabeth,ýýlisabeth.hubert@gmail.com,10/04/1982,m,tanger,+33 4 15 07 53 29,14/05/2025,Email
C0438,Dubois,Franck,franck.dubois@gmail.com,11/10/1989,Homme,RABAT,+33 3 22 09 03 27,16/03/2025,Social
