id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C0523,Hassani,Sara,client523@gmail.com,1957-08-27,F,Rabat,0678674708,2023-09-19,Ads
C0524,Fassi,Youssef,client524@gmail.com,1964-07-18,m,TNG,0634007090,2024-02-27,SEO
C0525,El Amrani,Youssef,client525@gmail.com,1960-07-19,Femme,TNG,0637226295,2022-01-04,Direct
C0526,Hassani,Ahmed,client526gmail.com,2004-07-18,Femme,Marrakech,0641927492,2022-08-11,Direct
C0527,Benani,Ahmed,client527@gmail.com,1971-12-15,Femme,Tnja,0693183589,2023-10-06,Direct
C0528,Chraibi,Ahmed,client528@gmail.com,2008-08-10,m,Casablanca,0614928616,2022-05-29,SEO
C0529,Fassi,Fatima,client529@gmail.com,1954-05-26,1,tanger,0665963010,2022-07-02,Ads
C0530,Chraibi,Laila,client530@gmail.com,2017-03-24,female,Casablanca,0614810369,2022-04-06,Email
C0531,Ghazi,Fatima,client531@gmail.com,1976-04-09,F,Marrakech,0628058430,2022-05-05,Email
C0532,Dahbi,Ahmed,client532@gmail.com,1959-10-22,f,tanger,0674916146,2024-01-12,Direct
C0533,Ghazi,Sara,client533@gmail.com,1973-04-18,1,Casablanca,0627409802,2023-09-22,Direct
C0534,Hassani,Youssef,client534@gmail.com,2004-09-03,Femme,TANGER,0648988647,2022-07-18,SEO
C0535,Dahbi,Karim,client535@gmail.com,1987-02-23,F,Tanger,0654800838,2022-12-25,Direct
C0536,Dahbi,Omar,client536@gmail.com,1972-10-28,,tanger,0651308532,2022-11-04,Direct
C0537,Fassi,Sara,client537@gmail.com,1985-07-13,F,Tanger,0633572537,2022-07-18,Email
C0538,Hassani,Ahmed,client538@gmail.com,2007-12-04,Femme,TNG,0674625235,2022-06-09,Partenaire
C0539,Hassani,Karim,client539@gmail.com,2016-08-15,0,Tanger,0679937264,2022-11-03,Direct
C0540,Alami,Amina,client540@gmail.com,2001-10-20,male,Casablanca,0657458790,2022-03-09,Ads
C0541,Chraibi,Karim,client541gmail.com,1966-10-24,Homme,tanger,0651376831,2023-12-24,Email
C0542,Hassani,Amina,client542@gmail.com,1983-05-04,F,Marrakech,0650618137,2022-08-10,Direct
C0543,Dahbi,Fatima,client543@gmail.com,1989-10-24,M,Tanger,0674781956,2023-05-28,Ads
C0544,El Amrani,Sara,client544@gmail.com,1962-11-09,male,tanger,0679276026,2023-11-24,Ads
C0545,Benani,Ahmed,client545gmail.com,1977-11-25,Homme,Tanger,0689763928,2022-03-31,Email
C0546,El Amrani,Ahmed,client546gmail.com,2001-10-25,male,Tnja,0695745109,2022-08-03,Email
C0547,Fassi,Laila,client547@gmail.com,2010-03-18,male,tanger,0646595028,2022-06-02,Ads
C0548,Benani,Amina,client548gmail.com,1998-09-03,female,Casablanca,0683734610,2022-11-23,Email
C0549,Dahbi,Youssef,client549@gmail.com,1956-05-23,1,Tnja,0692310750,2022-12-13,Direct
C0550,Alami,Fatima,client550@gmail.com,1984-05-31,Femme,Tanger,0621558774,2023-03-13,Partenaire
C0551,Hassani,Sara,client551@gmail.com,1978-01-12,female,Casablanca,0636594858,2024-01-01,Direct
C0552,Chraibi,Fatima,client552@invalid.com,2012-09-03,Femme,Marrakech,0623054418,2023-04-12,Email
C0553,Hassani,Amina,client553@gmail.com,1970-01-29,Femme,TNG,0692804565,2022-09-22,Email
C0554,Fassi,Sara,client554@gmail.com,1990-09-01,,Marrakech,0614061983,2022-03-08,Partenaire
C0555,El Amrani,Sara,client555@gmail.com,2004-03-24,m,TNG,0678175850,2022-04-16,Partenaire
C0556,Benani,Omar,client556@gmail.com,1997-10-18,0,Marrakech,0663796676,2023-08-28,Partenaire
C0557,Hassani,Karim,client557@gmail.com,1955-12-05,m,Casablanca,0637949250,2023-12-12,Direct
C0558,Fassi,Amina,client558@gmail.com,1965-07-12,female,tanger,0687066247,2023-05-14,SEO
C0559,Benani,Laila,client559@gmail.com,1965-10-21,male,Tnja,0664464708,2022-03-13,Direct
C0560,Fassi,Laila,client560@gmail.com,2007-11-13,Homme,Tanger,0622151134,2022-08-11,Ads
C0561,Alami,Youssef,client561@gmail.com,2009-04-16,,TNG,0670797197,2023-06-29,Email
C0562,Dahbi,Sara,client562@gmail.com,1976-11-21,f,Tnja,0668348074,2024-01-06,Email
C0563,Ghazi,Youssef,client563@gmail.com,1976-05-23,female,Tanger,0659556257,2023-07-17,SEO
C0564,Benani,Omar,client564@invalid.com,1952-10-18,0,TANGER,0667943873,2023-12-21,Direct
C0565,Ghazi,Karim,client565@gmail.com,1989-01-16,Homme,TANGER,0698917575,2022-06-27,Partenaire
C0566,Ghazi,Youssef,client566@gmail.com,1975-11-18,0,TNG,0628022414,2022-01-12,SEO
C0567,Ghazi,Youssef,client567@gmail.com,1957-08-06,Femme,TNG,0696200382,2023-03-02,Partenaire
C0568,Chraibi,Laila,client568@gmail.com,1995-09-14,Homme,Rabat,0684094900,2023-04-06,Partenaire
C0569,Alami,Laila,client569@gmail.com,2015-07-29,female,TANGER,0677340900,2022-10-03,Partenaire
C0570,Alami,Laila,client570@gmail.com,2013-03-28,M,Casablanca,0625188664,2023-08-18,Partenaire
C0571,El Amrani,Laila,client571@gmail.com,1996-05-18,male,tanger,0680243759,2023-09-17,SEO
C0572,Benani,Omar,client572@gmail.com,2004-12-31,,Tanger,0656109986,2023-07-02,SEO
C0573,Fassi,Karim,client573@gmail.com,1981-08-30,Femme,Tnja,0648816900,2022-06-21,SEO
C0574,El Amrani,Ahmed,client574@gmail.com,2006-06-16,1,Marrakech,0687596783,2022-06-23,Direct
C0575,Alami,Omar,client575@invalid.com,1993-06-28,female,tanger,0627021671,2023-06-02,SEO
C0576,El Amrani,Omar,client576@gmail.com,1973-01-19,m,Tanger,0624971907,2023-09-11,Ads
C0577,Hassani,Sara,client577@gmail.com,1965-09-26,,Tnja,0641701674,2023-05-12,Ads
C0578,Benani,Youssef,client578@gmail.com,2003-06-06,0,TNG,0676565050,2024-02-10,Partenaire
C0579,Chraibi,Amina,client579@gmail.com,2001-10-31,Femme,Casablanca,0617291483,2023-10-20,Email
C0580,Hassani,Karim,client580@gmail.com,1992-09-22,m,Tnja,0673923372,2024-02-04,Direct
C0581,Hassani,Omar,client581@gmail.com,1963-01-09,Homme,Rabat,0611592230,2022-10-23,Partenaire
C0582,Alami,Fatima,client582@gmail.com,1997-08-31,male,Casablanca,0667953319,2023-09-18,Email
C0583,El Amrani,Karim,client583@gmail.com,1991-05-15,F,TANGER,0689017236,2024-02-28,Ads
C0584,Fassi,Ahmed,client584@gmail.com,2010-05-12,m,Tanger,0619120357,2022-01-13,Partenaire
C0585,Fassi,Amina,client585@invalid.com,2015-01-25,Femme,Tnja,0643808923,2022-07-17,SEO
C0586,Dahbi,Fatima,client586@invalid.com,2013-07-11,female,tanger,0621594582,2023-09-12,Ads
C0587,Chraibi,Fatima,client587@gmail.com,2012-05-30,,TNG,0644002147,2022-10-29,Partenaire
C0588,El Amrani,Karim,client588@gmail.com,2012-02-07,Femme,Casablanca,0644539133,2022-06-15,SEO
C0589,Fassi,Ahmed,client589@gmail.com,1973-03-02,Homme,Tnja,0633881291,2023-03-28,SEO
C0590,Ghazi,Youssef,client590@gmail.com,2007-11-29,female,Marrakech,0624553291,2022-05-28,Direct
C0591,Benani,Laila,client591@gmail.com,2014-03-08,,Tnja,0623862962,2022-02-05,SEO
C0592,Alami,Laila,client592@invalid.com,1963-05-10,Femme,Tanger,0615078212,2023-11-12,Partenaire
C0593,Alami,Laila,client593@gmail.com,1992-11-23,Homme,Rabat,0664212251,2024-01-16,SEO
C0594,Benani,Sara,client594gmail.com,1979-12-01,Femme,Tnja,0663769608,2022-02-26,SEO
C0595,Benani,Laila,client595@gmail.com,2018-03-23,0,Tnja,0696945247,2022-07-27,Ads
C0596,Dahbi,Omar,client596@gmail.com,2012-06-06,,Rabat,0624330160,2023-10-08,Email
C0597,Dahbi,Youssef,client597@gmail.com,1953-03-15,Femme,TANGER,0613404379,2024-01-08,Direct
C0598,El Amrani,Laila,client598@gmail.com,1997-11-26,male,Marrakech,0612203625,2022-02-07,Email
C0599,Ghazi,Fatima,client599@invalid.com,1968-12-28,M,Marrakech,0682016051,2022-06-02,Direct
C0600,Hassani,Ahmed,client600@gmail.com,1992-04-10,m,Tanger,0642572300,2023-12-20,Ads
C0601,Benani,Laila,client601@invalid.com,2004-11-01,1,TNG,0689328380,2022-03-07,SEO
C0602,Dahbi,Fatima,client602@gmail.com,1968-03-07,female,Rabat,0655277425,2024-01-26,Partenaire
C0603,Chraibi,Sara,client603@gmail.com,1969-02-17,female,Tanger,0689602555,2022-06-27,Email
C0604,Chraibi,Sara,client604@invalid.com,1999-08-26,Homme,TNG,0668876111,2022-09-07,Direct
C0605,Ghazi,Youssef,client605@invalid.com,1951-05-28,,Marrakech,0620834405,2022-01-07,SEO
C0606,El Amrani,Karim,client606@gmail.com,2012-03-20,,Marrakech,0627031212,2022-07-31,Ads
C0607,Dahbi,Youssef,client607@gmail.com,2004-10-10,Homme,Tanger,0690030269,2022-07-04,Partenaire
C0608,Fassi,Karim,client608@gmail.com,1950-05-30,1,TANGER,0635756766,2022-05-01,Direct
C0609,Dahbi,Laila,client609@gmail.com,2006-03-15,male,TANGER,0647101348,2022-02-24,Ads
C0610,Hassani,Youssef,client610@gmail.com,1964-05-02,Femme,Tanger,0617251463,2023-10-23,Email
C0611,Hassani,Ahmed,client611@gmail.com,1959-05-15,0,Tanger,0682123324,2022-06-30,Ads
C0612,Benani,Amina,client612@gmail.com,2014-09-20,F,Marrakech,0689551741,2023-08-17,Email
C0613,Dahbi,Fatima,client613@gmail.com,1979-04-05,0,TANGER,0623161945,2022-08-31,Partenaire
C0614,Benani,Laila,client614@gmail.com,2002-06-29,f,Marrakech,0617293304,2023-03-23,Ads
C0615,Ghazi,Sara,client615@gmail.com,1962-03-28,m,Marrakech,0636059032,2023-10-10,Email
C0616,Alami,Ahmed,client616@gmail.com,1975-03-05,m,TNG,0624912833,2023-04-22,Partenaire
C0617,El Amrani,Youssef,client617@gmail.com,2007-03-28,f,TNG,0687594146,2023-07-21,Ads
C0618,Dahbi,Laila,client618@invalid.com,1991-07-08,Femme,Tnja,0611946674,2024-01-18,Partenaire
C0619,Ghazi,Amina,client619@gmail.com,2003-02-03,0,TNG,0687000815,2022-01-06,Partenaire
C0620,Alami,Karim,client620gmail.com,1997-08-25,Femme,Rabat,0674326441,2023-12-15,SEO
C0621,Alami,Karim,client621@gmail.com,1969-07-23,male,TNG,0658104396,2022-10-30,Ads
C0622,El Amrani,Youssef,client622@gmail.com,2013-02-04,Femme,Marrakech,0686555214,2024-02-05,Direct
C0623,Ghazi,Youssef,client623@invalid.com,1983-03-26,m,Marrakech,0695013818,2022-01-02,SEO
C0624,Alami,Omar,client624@gmail.com,1988-03-17,male,Tnja,0692208524,2023-07-10,Direct
C0625,Fassi,Ahmed,client625@gmail.com,1996-03-06,F,Casablanca,0616920612,2022-04-24,Partenaire
C0626,Fassi,Youssef,client626@gmail.com,2008-02-25,0,tanger,0685263692,2023-12-28,Ads
C0627,Benani,Laila,client627@gmail.com,2016-02-26,male,TANGER,0640257672,2022-11-25,Email
C0628,El Amrani,Ahmed,client628@gmail.com,1955-09-08,Homme,Casablanca,0656335527,2023-04-09,Partenaire
C0629,El Amrani,Laila,client629@gmail.com,2005-09-16,Femme,Casablanca,0618808386,2022-07-12,Partenaire
C0630,El Amrani,Fatima,client630@invalid.com,1959-10-24,m,TNG,0647036407,2022-04-25,Ads
C0631,Alami,Omar,client631@gmail.com,1987-05-16,male,TNG,0673606441,2022-12-22,Partenaire
C0632,Dahbi,Fatima,client632@gmail.com,1951-12-24,1,TANGER,0679742280,2023-10-23,Email
C0633,Fassi,Laila,client633@gmail.com,2003-03-27,,Marrakech,0671472671,2022-11-08,Direct
C0634,El Amrani,Amina,client634@gmail.com,1993-06-11,m,Casablanca,0648674340,2024-02-28,SEO
C0635,Chraibi,Omar,client635@gmail.com,1966-05-09,m,TNG,0699436783,2022-06-07,Ads
C0636,Chraibi,Laila,client636gmail.com,1973-05-13,0,Casablanca,0634762712,2022-07-30,Direct
C0637,Chraibi,Sara,client637@gmail.com,1990-03-26,0,TNG,0681624345,2022-11-05,SEO
C0638,Chraibi,Laila,client638@gmail.com,1978-09-23,Femme,TNG,0610576371,2024-01-27,Direct
C0639,Hassani,Omar,client639@gmail.com,2017-08-29,1,TNG,0685864089,2024-01-17,Partenaire
C0640,Alami,Youssef,client640@gmail.com,2010-10-29,Femme,tanger,0651350093,2022-01-26,Partenaire
C0641,Benani,Sara,client641@gmail.com,1954-12-09,0,TANGER,0688306842,2023-06-24,Ads
C0642,Alami,Fatima,client642@gmail.com,1998-04-21,f,Marrakech,0621727533,2023-06-09,Partenaire
C0643,Alami,Sara,client643@gmail.com,1985-09-01,female,TNG,0667396933,2023-01-14,Partenaire
C0644,El Amrani,Laila,client644@gmail.com,2000-05-01,0,tanger,0638950113,2024-01-16,Partenaire
C0645,El Amrani,Youssef,client645@gmail.com,2015-04-25,Femme,Rabat,0665592149,2022-05-23,Direct
C0646,Hassani,Sara,client646@gmail.com,1955-12-07,1,Rabat,0621871327,2022-01-07,Partenaire
C0647,Hassani,Youssef,client647@gmail.com,1967-11-17,m,TNG,0661240239,2022-10-24,Direct
C0648,El Amrani,Laila,client648@gmail.com,2000-03-05,1,Marrakech,0640134594,2022-01-28,SEO
C0649,Hassani,Fatima,client649@gmail.com,2008-08-28,,Tnja,0665989834,2022-07-03,Partenaire
C0650,Benani,Omar,client650@gmail.com,1994-03-27,M,tanger,0690381832,2024-02-03,Email
C0651,Hassani,Fatima,client651@gmail.com,1983-06-26,1,Tanger,0644834491,2022-06-16,Direct
C0652,Fassi,Youssef,client652@invalid.com,1954-09-30,m,Tnja,0658474537,2023-03-06,Email
C0653,Benani,Amina,client653@invalid.com,2006-05-06,,TNG,0622684736,2023-09-06,Ads
C0654,El Amrani,Omar,client654@gmail.com,2011-06-30,,Casablanca,0622862542,2023-07-02,Direct
C0655,El Amrani,Sara,client655@gmail.com,1993-07-03,m,Rabat,0655676049,2022-06-16,SEO
C0656,Benani,Karim,client656@gmail.com,1991-04-25,f,tanger,0625645176,2022-05-15,SEO
C0657,Chraibi,Laila,client657@gmail.com,2003-08-14,0,Casablanca,0633113253,2023-12-28,Email
C0658,Chraibi,Youssef,client658@invalid.com,2011-09-23,f,TANGER,0651262331,2022-05-09,Ads
C0659,Benani,Ahmed,client659@gmail.com,1993-06-12,F,Rabat,0615706527,2022-07-21,SEO
C0660,Alami,Laila,client660@invalid.com,1960-09-01,female,Tnja,0615809144,2022-03-09,Email
C0661,Dahbi,Amina,client661@gmail.com,1966-07-30,F,Casablanca,0613927092,2022-04-03,Ads
C0662,Fassi,Sara,client662@gmail.com,1964-05-28,female,TANGER,0677767769,2023-08-07,SEO
C0663,Dahbi,Amina,client663@invalid.com,1975-04-15,M,TNG,0682091897,2022-01-05,SEO
C0664,Fassi,Youssef,client664@gmail.com,1989-06-11,Femme,tanger,0634273079,2022-12-30,Partenaire
C0665,Benani,Sara,client665@gmail.com,1961-02-02,Homme,Marrakech,0624806384,2023-06-17,Ads
C0666,Alami,Fatima,client666@gmail.com,1979-06-09,1,Marrakech,0625532025,2023-01-30,Email
C0667,Hassani,Amina,client667@gmail.com,1999-09-11,,Rabat,0649002238,2023-03-15,Ads
C0668,Fassi,Youssef,client668@gmail.com,1951-02-23,Femme,Marrakech,0624115931,2023-02-10,Partenaire
C0669,Chraibi,Karim,client669@gmail.com,1985-12-10,F,tanger,0632645646,2022-03-08,Email
C0670,Ghazi,Fatima,client670@gmail.com,1970-11-22,female,Rabat,0676989425,2022-10-13,Direct
C0671,Ghazi,Sara,client671@gmail.com,1992-09-08,,Rabat,0675032899,2023-06-08,Email
C0672,El Amrani,Laila,client672@gmail.com,1994-08-12,F,TANGER,0694338531,2022-05-18,SEO
C0673,Hassani,Ahmed,client673@invalid.com,1966-01-25,F,Rabat,0691145880,2023-11-27,Email
C0674,Benani,Laila,client674@gmail.com,1991-10-23,F,TANGER,0649401349,2023-11-09,Partenaire
C0675,Alami,Ahmed,client675@gmail.com,1988-08-12,0,tanger,0661489930,2023-04-06,Email
C0676,Alami,Youssef,client676@gmail.com,1999-12-10,M,Tnja,0632031067,2023-05-19,Partenaire
C0677,Benani,Laila,client677@gmail.com,2009-03-21,Femme,Marrakech,0673875700,2023-07-30,Ads
C0678,Ghazi,Sara,client678@gmail.com,1975-07-09,Femme,Casablanca,0618244186,2022-01-29,Direct
C0679,Alami,Sara,client679@invalid.com,1984-02-22,0,tanger,0667465077,2022-12-20,Email
C0680,Dahbi,Amina,client680@gmail.com,2008-02-22,f,Tnja,0689528254,2022-03-28,SEO
C0681,Alami,Sara,client681@gmail.com,1953-05-09,m,Marrakech,0698284097,2023-03-09,Direct
C0682,Hassani,Ahmed,client682@gmail.com,1978-05-25,M,Rabat,0686551556,2023-02-04,Email
C0683,Dahbi,Sara,client683@gmail.com,1994-07-25,F,Casablanca,0632364326,2023-09-22,Email
C0684,Benani,Amina,client684@gmail.com,1975-10-13,Femme,Tnja,0616379551,2022-11-01,Direct
C0685,Benani,Sara,client685@gmail.com,1974-07-11,F,tanger,0686024718,2023-06-28,Partenaire
C0686,El Amrani,Omar,client686@gmail.com,1988-11-02,F,Casablanca,0636853878,2023-03-01,Partenaire
C0687,Chraibi,Ahmed,client687@gmail.com,2006-04-30,,TNG,0687422596,2023-05-27,Ads
C0688,El Amrani,Karim,client688@gmail.com,2000-10-15,Femme,Tanger,0680097837,2022-07-25,Email
C0689,El Amrani,Karim,client689@gmail.com,1986-10-22,,Casablanca,0618647316,2023-10-12,Ads
C0690,Chraibi,Omar,client690@gmail.com,2011-08-15,1,TANGER,0664474404,2022-09-02,SEO
C0691,Hassani,Laila,client691gmail.com,2000-03-23,1,Rabat,0666642448,2023-10-25,SEO
C0692,El Amrani,Omar,client692@gmail.com,2009-02-03,M,TNG,0696475652,2022-02-13,Partenaire
C0693,Fassi,Omar,client693@gmail.com,1955-09-15,F,Rabat,0658779318,2023-11-19,SEO
C0694,Dahbi,Fatima,client694@gmail.com,2001-03-23,m,tanger,0680055957,2023-11-12,Direct
C0695,Hassani,Fatima,client695@gmail.com,1971-05-12,1,tanger,0652065222,2022-12-04,Direct
C0696,Ghazi,Amina,client696@gmail.com,1962-12-11,f,tanger,0633508806,2022-08-08,Email
C0697,Alami,Laila,client697@gmail.com,1997-11-10,female,Casablanca,0625161415,2022-11-21,Direct
C0698,Chraibi,Sara,client698@gmail.com,1992-08-20,1,Casablanca,0651362065,2022-01-22,Direct
C0699,Dahbi,Omar,client699@invalid.com,1999-08-03,M,Rabat,0651509315,2023-10-17,Email
C0700,Dahbi,Laila,client700@gmail.com,1984-11-07,male,Tanger,0662744287,2022-09-19,Email
C0701,El Amrani,Amina,client701@invalid.com,1964-05-17,f,Marrakech,0694738725,2022-11-21,Partenaire
C0702,Hassani,Laila,client702@gmail.com,2016-02-12,F,Rabat,0654657219,2024-01-05,Partenaire
C0703,El Amrani,Fatima,client703@gmail.com,1981-07-26,m,Rabat,0690814633,2024-01-17,Direct
C0704,Alami,Youssef,client704@gmail.com,2006-07-14,M,Marrakech,0696046825,2022-05-20,SEO
C0705,Benani,Fatima,client705@gmail.com,1964-02-28,0,TANGER,0679305456,2024-01-01,Ads
C0706,Hassani,Laila,client706@gmail.com,2015-12-16,0,TNG,0644987861,2022-06-27,Direct
C0707,Benani,Karim,client707@gmail.com,1982-12-24,f,TNG,0662813894,2023-01-22,Direct
C0708,Dahbi,Fatima,client708@gmail.com,1991-06-27,male,TANGER,0645135941,2023-12-20,Ads
C0709,El Amrani,Youssef,client709@invalid.com,1957-12-28,female,Casablanca,0632833506,2023-08-04,SEO
C0710,Hassani,Fatima,client710@invalid.com,1970-02-20,Femme,TANGER,0635574404,2024-03-11,Email
C0711,Ghazi,Amina,client711@gmail.com,2003-11-02,m,TANGER,0647979220,2024-01-15,Ads
C0712,Alami,Omar,client712@gmail.com,1973-06-27,m,TANGER,0692903638,2023-04-07,Ads
C0713,Benani,Ahmed,client713@gmail.com,1992-01-25,Femme,TNG,0653385340,2023-12-11,Partenaire
C0714,El Amrani,Fatima,client714@gmail.com,1958-07-20,Homme,Tanger,0616994436,2022-12-07,Ads
C0715,Alami,Ahmed,client715@gmail.com,1972-10-03,female,Rabat,0650601849,2023-02-09,Email
C0716,Chraibi,Omar,client716@gmail.com,1965-03-29,M,Marrakech,0655523530,2023-04-25,Ads
C0717,Chraibi,Omar,client717@invalid.com,1960-06-25,Homme,Casablanca,0615927344,2022-05-11,Partenaire
C0718,Ghazi,Omar,client718@gmail.com,1973-08-13,0,Tnja,0679386899,2022-11-17,Partenaire
C0719,Chraibi,Laila,client719@gmail.com,1954-10-10,Femme,TANGER,0629947547,2022-02-25,Ads
C0720,Hassani,Karim,client720@gmail.com,1960-05-29,m,Marrakech,0615474970,2023-03-29,Email
C0721,Hassani,Fatima,client721@gmail.com,2014-07-29,Femme,TNG,0626596590,2022-12-24,SEO
C0722,El Amrani,Amina,client722@gmail.com,2002-05-09,m,Tanger,0680600592,2024-02-25,Direct
C0723,Hassani,Fatima,client723@gmail.com,1979-06-27,f,Tanger,0648155583,2023-11-29,SEO
C0724,Fassi,Youssef,client724@gmail.com,1952-08-04,F,tanger,0671771451,2023-12-26,Partenaire
C0725,Alami,Sara,client725@gmail.com,1953-12-07,female,Marrakech,0653609415,2024-01-20,Direct
C0726,El Amrani,Sara,client726@gmail.com,1954-12-25,,tanger,0683438064,2023-09-09,Partenaire
C0727,Ghazi,Fatima,client727@invalid.com,1951-11-04,f,TANGER,0631869528,2023-02-02,Partenaire
C0728,Chraibi,Fatima,client728@gmail.com,1976-10-13,,Marrakech,0668030164,2024-01-24,Email
C0729,Benani,Sara,client729@gmail.com,1995-12-29,0,TANGER,0675716091,2023-04-02,Partenaire
C0730,Benani,Karim,client730@gmail.com,1983-01-14,Homme,TNG,0668264710,2023-10-08,Partenaire
C0731,Dahbi,Youssef,client731@invalid.com,1994-06-09,Femme,tanger,0649017499,2023-04-25,Partenaire
C0732,Chraibi,Youssef,client732@invalid.com,2011-05-24,1,Tnja,0643373708,2023-06-20,Partenaire
C0733,Alami,Fatima,client733gmail.com,1995-10-25,F,Rabat,0665434526,2022-04-07,Partenaire
C0734,Fassi,Omar,client734@gmail.com,2002-07-14,1,tanger,0677571186,2022-01-17,SEO
C0735,Ghazi,Ahmed,client735@gmail.com,1957-06-22,m,Rabat,0649949573,2022-11-18,Direct
C0736,El Amrani,Sara,client736@gmail.com,1966-10-17,Femme,TANGER,0634842009,2022-03-22,Direct
C0737,Alami,Ahmed,client737@gmail.com,1985-06-07,Homme,tanger,0611785713,2022-06-25,Partenaire
C0738,Hassani,Omar,client738@gmail.com,2005-06-27,,Casablanca,0663015631,2022-11-06,SEO
C0739,Alami,Amina,client739gmail.com,1952-05-28,F,TANGER,0674574456,2023-10-27,Ads
C0740,Dahbi,Fatima,client740@gmail.com,1976-12-30,,Marrakech,0629886456,2023-05-01,Partenaire
C0741,Hassani,Laila,client741@invalid.com,1992-04-19,m,Tanger,0670333053,2023-08-23,Ads
C0742,Alami,Sara,client742@gmail.com,1950-09-16,Homme,tanger,0694612181,2024-01-01,Partenaire
C0743,El Amrani,Ahmed,client743@gmail.com,1993-09-26,female,Rabat,0675243366,2023-06-10,Direct
C0744,Dahbi,Ahmed,client744@gmail.com,1997-05-25,Femme,Tanger,0666640491,2023-08-14,Email
C0745,Ghazi,Laila,client745@gmail.com,1960-06-28,,Marrakech,0693576934,2023-10-24,Email
C0746,El Amrani,Amina,client746@gmail.com,1992-02-06,m,Casablanca,0668802221,2022-08-26,Direct
C0747,Hassani,Youssef,client747@gmail.com,1976-04-27,0,Rabat,0665950146,2023-11-21,Email
C0748,Dahbi,Omar,client748@gmail.com,2011-12-19,m,tanger,0699530801,2023-05-10,Ads
C0749,Benani,Karim,client749@gmail.com,1994-04-18,Femme,Tnja,0641503438,2022-08-03,Direct
C0750,Fassi,Youssef,client750invalid.com,1965-09-04,1,Tanger,0618545050,2022-12-12,Partenaire
C0751,Dahbi,Laila,client751@gmail.com,1973-02-17,male,Casablanca,0657679636,2024-02-27,SEO
C0752,Benani,Ahmed,client752@gmail.com,1989-04-12,m,Marrakech,0624888885,2022-04-19,Direct
C0753,Alami,Fatima,client753@gmail.com,1964-12-26,F,tanger,0637566472,2023-01-06,Ads
C0754,Hassani,Fatima,client754@gmail.com,1963-11-04,male,Casablanca,0654910261,2022-05-22,SEO
C0755,Alami,Amina,client755@gmail.com,1992-06-30,Homme,Casablanca,0648488047,2023-06-02,Ads
C0756,Fassi,Amina,client756@invalid.com,1963-08-08,Homme,Rabat,0640626070,2022-05-22,Partenaire
C0757,Fassi,Ahmed,client757@gmail.com,1989-09-15,Femme,TNG,0611335293,2024-01-05,Direct
C0758,Ghazi,Youssef,client758@gmail.com,1988-12-10,0,Tanger,0662783304,2024-02-17,SEO
C0759,Alami,Omar,client759@gmail.com,1987-08-14,female,Rabat,0684304333,2022-11-08,Email
C0760,Chraibi,Karim,client760gmail.com,1990-01-11,1,TANGER,0683071525,2023-10-02,Direct
C0761,Ghazi,Amina,client761@gmail.com,1977-01-19,,tanger,0614962052,2023-07-05,Email
C0762,El Amrani,Amina,client762@gmail.com,1958-04-30,m,Tnja,0679972515,2022-12-15,Ads
C0763,El Amrani,Amina,client763@invalid.com,1977-04-08,male,Rabat,0677816807,2022-04-24,SEO
C0764,Fassi,Fatima,client764@gmail.com,1954-04-14,male,tanger,0670228445,2022-11-02,Direct
C0765,Dahbi,Sara,client765@gmail.com,1976-11-04,f,Tnja,0699512805,2024-01-03,Direct
C0766,Dahbi,Fatima,client766@gmail.com,1979-05-31,male,TANGER,0658488507,2023-04-11,SEO
C0767,Benani,Fatima,client767@gmail.com,1955-07-31,Homme,Rabat,0627456803,2023-05-03,Ads
C0768,Ghazi,Karim,client768@gmail.com,1973-08-28,male,Marrakech,0695424369,2023-03-10,Partenaire
C0769,Chraibi,Youssef,client769@gmail.com,1995-05-18,Homme,TNG,0675063976,2023-12-30,Partenaire
C0770,Benani,Amina,client770@gmail.com,1990-11-10,male,Marrakech,0614376489,2024-02-04,Ads
C0771,Ghazi,Fatima,client771@gmail.com,1960-11-04,F,Casablanca,0686740966,2022-10-24,SEO
C0772,Fassi,Omar,client772@gmail.com,1976-05-17,1,Marrakech,0613755114,2022-05-27,Ads
C0773,El Amrani,Amina,client773@gmail.com,1966-06-05,1,Marrakech,0610279945,2022-05-06,Direct
C0774,Hassani,Omar,client774@gmail.com,2000-10-03,Homme,Marrakech,0655341868,2024-03-11,Partenaire
C0775,Chraibi,Youssef,client775@gmail.com,1995-04-15,female,Marrakech,0670388500,2023-11-15,Partenaire
C0776,Ghazi,Karim,client776@gmail.com,1970-11-21,F,Rabat,0655499525,2023-07-08,SEO
C0777,Benani,Youssef,client777@gmail.com,2013-06-12,1,Tanger,0686771841,2023-10-08,Email
C0778,Benani,Amina,client778@gmail.com,2005-07-04,male,Tanger,0686536905,2023-06-19,Ads
C0779,Benani,Youssef,client779@gmail.com,1951-09-14,M,Tnja,0637622679,2022-09-09,Direct
C0780,Fassi,Karim,client780@gmail.com,2002-10-31,female,Tanger,0675964394,2022-01-24,Email
C0781,Fassi,Karim,client781@gmail.com,1973-01-27,male,tanger,0625387340,2022-04-12,Direct
C0782,Benani,Youssef,client782@gmail.com,1977-07-11,1,Rabat,0632708438,2022-03-02,Direct
C0783,El Amrani,Karim,client783@gmail.com,1958-11-10,M,Casablanca,0629120731,2023-02-27,Email
